START_ID,END_ID,TYPE,fecha,dispositivo,tipo,editado,longitud_comentario,reportó,guardó,descargó,calificó,like,respondió,fecha_respuesta,like_autor,ratificado,temas,examen,aportes,está,abandonó,buscó,enfoque,primeros_usuarios,rol,status,último_acceso,cambios_realizados,versión,estado_reclamo,motivo_reclamo,tipo_comentario:string,ultima_interacción:datetime
24099087,81101058,EDITÓ_COMENTARIO,2025-03-04T14:10:47,,,False,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36228556,89699406,EDITÓ_COMENTARIO,2025-03-04T14:10:47,,,False,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
44800719,53443445,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
91045507,77222271,RECLAMO_RECOMPENSA,2025-03-04T14:10:26,,,,,,,,,,,,,,,,,,,,,,,,,,,aprobado,Nemo saepe officiis tempora excepturi.,,
3913380,1180302,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
73142099,39443683,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55011443,18911045,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
50994383,19222709,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18012120,54118117,TIENE_RESPUESTA,2025-03-04T14:11:20,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,
48084875,36498872,PERTENECE_COMUNIDAD,2025-03-04T14:10:58,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
15457307,27881013,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
39215457,39999560,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20680239,73281951,EDITÓ_POST,2025-03-04T14:08:26,,,False,74.0,,,,,,,,,,,,,,,,,,,,,"['voluptatum', 'quaerat']",4.0,,,,
80677784,95899339,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56977920,7635058,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
25767377,94559757,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84037259,50744107,SIGUE,2025-03-04T14:10:05,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,
2357163,40726642,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
26426542,4344685,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
67280561,90708934,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
41471222,17386853,CREÓ_COMUNIDAD,2024-08-27T22:14:45,,,,,,,,,,,,,,,,,,,Investigación,"['Íñigo Perez Esteve', 'Micaela Pons-Novoa', 'Lorenza Catalán Moraleda']",,,,,,,,,,
57832484,47412583,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
25338291,29482848,EDITÓ_COMENTARIO,2025-03-04T14:10:47,,,False,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
91017524,72956480,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88436160,5971642,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
3341214,47491254,RECLAMO_RECOMPENSA,2025-03-04T14:10:26,,,,,,,,,,,,,,,,,,,,,,,,,,,aprobado,Nemo saepe officiis tempora excepturi.,,
16123098,34451973,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
76520840,94001854,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
78259397,36883307,INTERACTUÓ_COMUNIDAD,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,
51970490,48310738,SIGUE,2025-03-04T14:10:05,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,
44834875,27509922,CREÓ_COMUNIDAD,2024-08-27T22:14:45,,,,,,,,,,,,,,,,,,,Investigación,"['Íñigo Perez Esteve', 'Micaela Pons-Novoa', 'Lorenza Catalán Moraleda']",,,,,,,,,,
16979489,81933056,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69793273,41171419,PERTENECE_COMUNIDAD,2025-03-04T14:10:58,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
73886279,87221938,CREÓ_COMUNIDAD,2024-08-27T22:14:45,,,,,,,,,,,,,,,,,,,Investigación,"['Íñigo Perez Esteve', 'Micaela Pons-Novoa', 'Lorenza Catalán Moraleda']",,,,,,,,,,
37644278,81223694,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
52173273,60107421,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
80517444,30191574,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
28929364,74312945,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81592462,3981387,EDITÓ_POST,2025-03-04T14:08:26,,,False,74.0,,,,,,,,,,,,,,,,,,,,,"['voluptatum', 'quaerat']",4.0,,,,
76508975,1011828,PERTENECE_COMUNIDAD,2025-03-04T14:10:58,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
72597478,67996624,CREÓ_COMENTARIO,2025-03-04T14:07:56,,,False,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
92775837,1381114,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
1614177,97870302,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
44596393,81157391,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67017197,85391512,CREÓ_COMUNIDAD,2024-08-27T22:14:45,,,,,,,,,,,,,,,,,,,Investigación,"['Íñigo Perez Esteve', 'Micaela Pons-Novoa', 'Lorenza Catalán Moraleda']",,,,,,,,,,
30780751,97252116,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
81028224,44979249,EDITÓ_POST,2025-03-04T14:08:26,,,False,74.0,,,,,,,,,,,,,,,,,,,,,"['voluptatum', 'quaerat']",4.0,,,,
48192910,89463914,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
41525356,46328128,RECLAMO_RECOMPENSA,2025-03-04T14:10:26,,,,,,,,,,,,,,,,,,,,,,,,,,,aprobado,Nemo saepe officiis tempora excepturi.,,
39693015,39150290,TIENE_RESPUESTA,2025-03-04T14:11:20,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,
77464085,75481718,PERTENECE_COMUNIDAD,2025-03-04T14:10:58,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
67579774,55190408,INTERACTUÓ_COMUNIDAD,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,
40123125,6020037,EDITÓ_POST,2025-03-04T14:08:26,,,False,74.0,,,,,,,,,,,,,,,,,,,,,"['voluptatum', 'quaerat']",4.0,,,,
50828967,60680832,TIENE_RESPUESTA,2025-03-04T14:11:20,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,
17830140,71705298,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
50737877,70362430,SIGUE,2025-03-04T14:10:05,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,
46748490,97175110,TIENE_RESPUESTA,2025-03-04T14:11:20,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,
94713081,26785354,RECLAMO_RECOMPENSA,2025-03-04T14:10:26,,,,,,,,,,,,,,,,,,,,,,,,,,,aprobado,Nemo saepe officiis tempora excepturi.,,
43456136,87517243,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
31095386,1973068,PERTENECE_COMUNIDAD,2025-03-04T14:10:58,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
9929828,85391512,PERTENECE_COMUNIDAD,2025-03-04T14:10:58,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
4301620,78493777,SIGUE,2025-03-04T14:10:05,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,
28854162,76755413,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
22031875,98342166,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41766095,84758211,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
65363219,56426793,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
49068774,40372092,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
53638216,10715231,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
85641417,85498429,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27640622,51353675,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24879238,17578955,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33744231,28484867,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
55175143,15949114,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
91098903,92932328,CREÓ_COMENTARIO,2025-03-04T14:07:56,,,False,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17303160,60732665,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
20213583,33218887,CREÓ_COMUNIDAD,2024-08-27T22:14:45,,,,,,,,,,,,,,,,,,,Investigación,"['Íñigo Perez Esteve', 'Micaela Pons-Novoa', 'Lorenza Catalán Moraleda']",,,,,,,,,,
10926356,34281449,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54358942,39763704,CREÓ_COMUNIDAD,2024-08-27T22:14:45,,,,,,,,,,,,,,,,,,,Investigación,"['Íñigo Perez Esteve', 'Micaela Pons-Novoa', 'Lorenza Catalán Moraleda']",,,,,,,,,,
42283695,57711449,TIENE_RESPUESTA,2025-03-04T14:11:20,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,
38037456,75484122,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
3172317,77977763,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
96077973,41774150,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
8782995,90987422,CREÓ_COMENTARIO,2025-03-04T14:07:56,,,False,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42561127,28872266,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
24169934,91576435,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
94220134,95843420,EDITÓ_COMENTARIO,2025-03-04T14:10:47,,,False,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
85077007,89924573,CREÓ_COMUNIDAD,2024-08-27T22:14:45,,,,,,,,,,,,,,,,,,,Investigación,"['Íñigo Perez Esteve', 'Micaela Pons-Novoa', 'Lorenza Catalán Moraleda']",,,,,,,,,,
40926679,36883307,INTERACTUÓ_COMUNIDAD,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,
74154672,64179367,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41137063,8974854,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
88368477,19672858,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84492211,73779578,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
92493944,59668750,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
37460837,22971972,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83294744,61561022,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73143785,94801685,TIENE_RESPUESTA,2025-03-04T14:11:20,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,
9369935,24554375,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
51703441,92901363,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
8286381,31194538,EDITÓ_POST,2025-03-04T14:08:26,,,False,74.0,,,,,,,,,,,,,,,,,,,,,"['voluptatum', 'quaerat']",4.0,,,,
65359090,34654353,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
99742578,63215290,CREÓ_COMUNIDAD,2024-08-27T22:14:45,,,,,,,,,,,,,,,,,,,Investigación,"['Íñigo Perez Esteve', 'Micaela Pons-Novoa', 'Lorenza Catalán Moraleda']",,,,,,,,,,
1404526,44119719,CREÓ_COMENTARIO,2025-03-04T14:07:56,,,False,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29562178,99656140,PERTENECE_COMUNIDAD,2025-03-04T14:10:58,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
87374889,41592498,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
49171204,39763704,INTERACTUÓ_COMUNIDAD,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,
33744231,17643856,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
32970853,59600484,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66861330,27433842,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
11814004,89632155,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
787815,83904385,EDITÓ_POST,2025-03-04T14:08:26,,,False,74.0,,,,,,,,,,,,,,,,,,,,,"['voluptatum', 'quaerat']",4.0,,,,
34168310,84155329,CREÓ_COMENTARIO,2025-03-04T14:07:56,,,False,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
41776775,48629377,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
52245891,59727072,INTERACTUÓ_COMUNIDAD,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,
50737877,41101342,INTERACTUÓ_COMUNIDAD,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,
13939210,40464207,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31215627,1046181,CREÓ_COMUNIDAD,2024-08-27T22:14:45,,,,,,,,,,,,,,,,,,,Investigación,"['Íñigo Perez Esteve', 'Micaela Pons-Novoa', 'Lorenza Catalán Moraleda']",,,,,,,,,,
4330737,70197127,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
509134,859042,EDITÓ_POST,2025-03-04T14:08:26,,,False,74.0,,,,,,,,,,,,,,,,,,,,,"['voluptatum', 'quaerat']",4.0,,,,
112761,21071898,INTERACTUÓ_COMUNIDAD,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,
14670573,22428151,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
4468446,94333797,EDITÓ_POST,2025-03-04T14:08:26,,,False,74.0,,,,,,,,,,,,,,,,,,,,,"['voluptatum', 'quaerat']",4.0,,,,
95967649,25441206,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40123125,38273749,EDITÓ_POST,2025-03-04T14:08:26,,,False,74.0,,,,,,,,,,,,,,,,,,,,,"['voluptatum', 'quaerat']",4.0,,,,
11484,1513985,CREÓ_COMENTARIO,2025-03-04T14:07:56,,,False,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
52861700,18994620,EDITÓ_COMENTARIO,2025-03-04T14:10:47,,,False,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6786948,86655467,PERTENECE_COMUNIDAD,2025-03-04T14:10:58,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
87579841,19514938,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15833954,22483201,TIENE_RESPUESTA,2025-03-04T14:11:20,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,
86969960,15392898,CREÓ_COMENTARIO,2025-03-04T14:07:56,,,False,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42513662,17149795,PERTENECE_COMUNIDAD,2025-03-04T14:10:58,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
94817105,4690095,EDITÓ_POST,2025-03-04T14:08:26,,,False,74.0,,,,,,,,,,,,,,,,,,,,,"['voluptatum', 'quaerat']",4.0,,,,
3172317,77859399,SIGUE,2025-03-04T14:10:05,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,
37295260,62885548,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
75402722,94766169,RECLAMO_RECOMPENSA,2025-03-04T14:10:26,,,,,,,,,,,,,,,,,,,,,,,,,,,aprobado,Nemo saepe officiis tempora excepturi.,,
98123701,55843021,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
2179926,73285755,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
29798819,2357163,SIGUE,2025-03-04T14:10:05,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,
35416368,21494030,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
50625447,9298087,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
61756416,59966497,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
16944487,14103934,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
18897262,96412935,EDITÓ_COMENTARIO,2025-03-04T14:10:47,,,False,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36806554,22606013,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
77503036,7748796,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
77384890,93428523,EDITÓ_COMENTARIO,2025-03-04T14:10:47,,,False,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15833954,64851537,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65052938,46858537,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
22420703,59125913,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
91037737,10284360,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31323789,35636099,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58186369,46494884,PERTENECE_COMUNIDAD,2025-03-04T14:10:58,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
71784254,84655719,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
33726394,93966514,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
14034684,97115549,EDITÓ_POST,2025-03-04T14:08:26,,,False,74.0,,,,,,,,,,,,,,,,,,,,,"['voluptatum', 'quaerat']",4.0,,,,
22986369,35883690,RECLAMO_RECOMPENSA,2025-03-04T14:10:26,,,,,,,,,,,,,,,,,,,,,,,,,,,aprobado,Nemo saepe officiis tempora excepturi.,,
88395975,34730723,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95479179,19629744,PERTENECE_COMUNIDAD,2025-03-04T14:10:58,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
92855611,90484704,CREÓ_COMENTARIO,2025-03-04T14:07:56,,,False,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
95967649,41653564,INTERACTUÓ_COMUNIDAD,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,
32258945,18033083,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
1545907,7810964,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32798491,41400462,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
76493396,9369935,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
20921653,51248846,CREÓ_COMUNIDAD,2024-08-27T22:14:45,,,,,,,,,,,,,,,,,,,Investigación,"['Íñigo Perez Esteve', 'Micaela Pons-Novoa', 'Lorenza Catalán Moraleda']",,,,,,,,,,
68313420,33224442,RECLAMO_RECOMPENSA,2025-03-04T14:10:26,,,,,,,,,,,,,,,,,,,,,,,,,,,aprobado,Nemo saepe officiis tempora excepturi.,,
7085994,93559594,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
16407581,62565192,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
52173273,894340,EDITÓ_COMENTARIO,2025-03-04T14:10:47,,,False,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
95603993,25532383,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
97252116,79379333,TIENE_RESPUESTA,2025-03-04T14:11:20,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,
73729354,46328128,RECLAMO_RECOMPENSA,2025-03-04T14:10:26,,,,,,,,,,,,,,,,,,,,,,,,,,,aprobado,Nemo saepe officiis tempora excepturi.,,
36619501,82557582,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
43935671,95734437,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
93669259,67243156,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85788898,61282571,EDITÓ_COMENTARIO,2025-03-04T14:10:47,,,False,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
63174275,1619453,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81164403,4636558,PERTENECE_CLASE,2025-03-04T14:09:57,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
8907659,1303806,CREÓ_COMENTARIO,2025-03-04T14:07:56,,,False,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
42091325,48045293,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17705074,39946638,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
54093700,87912604,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10926356,50036290,RECLAMO_RECOMPENSA,2025-03-04T14:10:26,,,,,,,,,,,,,,,,,,,,,,,,,,,aprobado,Nemo saepe officiis tempora excepturi.,,
21497819,14114558,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
16366592,2895439,PERTENECE_POST,2025-03-04T14:07:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77076044,18911045,CREÓ_COMUNIDAD,2024-08-27T22:14:45,,,,,,,,,,,,,,,,,,,Investigación,"['Íñigo Perez Esteve', 'Micaela Pons-Novoa', 'Lorenza Catalán Moraleda']",,,,,,,,,,
36005989,90484704,EDITÓ_COMENTARIO,2025-03-04T14:10:47,,,False,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
29832632,73251886,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83568775,62267241,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37623112,76051014,TIENE_RESPUESTA,2025-03-04T14:11:20,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,
88257644,19779372,EDITÓ_POST,2025-03-04T14:08:26,,,False,74.0,,,,,,,,,,,,,,,,,,,,,"['voluptatum', 'quaerat']",4.0,,,,
52607658,51519811,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61654008,1121594,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
50560976,96593750,INTERACTUÓ_COMENTARIO,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,
74154672,87221938,PERTENECE_A_COMUNIDAD,,,,,,,,,,,,,,,,,,,,,,,mod,activo,2025-03-04T14:11:14,,,,,,
65205473,91185303,CREÓ_COMENTARIO,2025-03-04T14:07:56,,,False,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
80233301,91804786,INTERACTUÓ_POST,,,,,,False,False,True,5.0,,,,,,,,,,,,,,,,,,,,,,
26541600,60405920,INTERACTUÓ_COMUNIDAD,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,
79842205,92932328,CREÓ_COMENTARIO,2025-03-04T14:07:56,,,False,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
85513717,66294705,PUBLICÓ,2024-10-31T07:12:19,Móvil,normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
